id_proposicao;ano;tipo;numero;assunto;autores;cod_situacao
533804;2012;PL;3099;Altera a Lei nº 9.472, de 16 de julho de 1997, estabelecendo a obrigatoriedade da atualização monetária dos créditos não consumidos dos planos pré-pagos do Serviço Móvel Pessoal.;[('Antonio Carlos Mendes Thame', 10000, 'Deputado')];None
533805;2012;PL;3100;Prorroga o prazo para a consolidação de débitos no âmbito dos programas de pagamento à vista ou parcelamento de que trata a Lei nº 11.941, de 27 de maio de 2009.;[('Antonio Carlos Mendes Thame', 10000, 'Deputado')];None
533806;2012;PLP;125;Altera a Lei Complementar nº 123, de 14 de dezembro de 2006.;[('Antonio Carlos Mendes Thame', 10000, 'Deputado')];923
533807;2012;PL;3101;Acrescenta o § 1º-B ao art. 260 da Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente (ECA).;[('Antonio Carlos Mendes Thame', 10000, 'Deputado')];923
533808;2012;REQ;4151;Requer a criação de uma Comissão Externa da Câmara dos Deputados para promover diligências no Estado de São Paulo, município de São José dos Campos, área conhecida como Pinheirinhos.;[('Vicentinho', 10000, 'Deputado')];923
533809;2012;REQ;4152;Requer a inclusão do Projeto de Lei 1587/2007 na Ordem do Dia do Plenário da Câmara dos Deputados.;[('Vicentinho', 10000, 'Deputado')];923
533810;2012;REQ;4153;Requer a realização de Sessão Solene ao Dia Mundial de Combate ao Trabalho Infantil comemorado no dia 12 de junho.;[('Vicentinho', 10000, 'Deputado')];923
533811;2012;REQ;4154;Requer convocação de Sessão Solene da Câmara dos Deputados em comemoração ao Dia do Trabalho.;[('Vicentinho', 10000, 'Deputado')];923
533812;2012;REQ;4155;Solicita a realização de Sessão Solene em comemoração ao Dia Internacional pela Eliminação da Discriminação Racial.;[('Vicentinho', 10000, 'Deputado')];923
533813;2012;PL;3102;"Denomina ""Rodovia José Pereira Alvarez"" o trecho da BR-287, entre as cidades de São Borja e Santiago, e ""Rodovia José Francisco Gorski"" na extensão da BR-287, entre as cidades de Santiago e Santa Maria, no estado do Rio Grande do Sul.";[('Luis Carlos Heinze', 10000, 'Deputado')];923
533815;2012;PL;3103;Dispõe sobre a concessão de anistia a policiais e bombeiros militares do Estado de Sergipe que participaram de movimentos reivindicatórios.;[('Mendonça Prado', 10000, 'Deputado')];923
533816;2012;REQ;4156;Nos termos do artigo 117, inciso XVIII, do Regimento Interno da Câmara dos Deputados, requeiro a Vossa Excelência, que seja registrado nos Anais da Casa, Voto de Profundo Pesar pelo falecimento do Senhor João de Seixas Dória, ex-Governador de Sergipe até ser deposto pelo Regime Militar de 1964.;[('Mendonça Prado', 10000, 'Deputado')];923
533817;2012;RIC;1616;Solicita informações ao Excelentíssimo Ministro de Estado da Fazenda, Senhor Guido Mantega, sobre mudanças no comando da Casa da Moeda do Brasil.;[('Antonio Carlos Magalhães Neto', 10000, 'Deputado')];923
533818;2012;REQ;4157;Requer seja realizada Sessão Solene do Congresso Nacional em homenagem ao Dia Internacional  da Mulher.;[('Perpétua Almeida', 10000, 'Deputado')];923
533819;2012;REQ;4158;Requer seja realizada Sessão Solene para  comemoração  do  Dia Internacional  da Mulher.;[('Perpétua Almeida', 10000, 'Deputado')];923
533820;2012;RIC;1617;Solicita informações ao Sr. Ministro da Fazenda a respeito dos recursos que compõem o Fundo de Participação dos Estados.;[('Perpétua Almeida', 10000, 'Deputado')];923
533821;2012;RIC;1618;Solicita  informações ao  Ministro da Agricultura  sobre o uso do pesticida carbendazim nas plantações de laranja no Brasil.;[('Roberto de Lucena', 10000, 'Deputado')];923
533822;2012;RIC;1619;Solicita  informações ao Ministro da Justiça  sobre a morte de uma criança indígena da etnia Awa-guajá  que pode ter sido queimada viva por madeireiros.;[('Roberto de Lucena', 10000, 'Deputado')];923
533823;2012;RIC;1620;Solicita informações ao Ministro da Fazenda  sobre a exportação para o Bahrein de gás lacrimogêneo fabricado no Brasil.;[('Roberto de Lucena', 10000, 'Deputado')];923
533824;2012;RIC;1621;Solicita informações ao Ministro das Relações Exteriores sobre a venda de gás lacrimogêneo fabricado no Brasil para o Bahrein.;[('Roberto de Lucena', 10000, 'Deputado')];923
533825;2012;RIC;1622;Solicita informações ao Ministro da Defesa sobre a venda de gás lacrimogêneo fabricado no Brasil para o Bahrein;[('Roberto de Lucena', 10000, 'Deputado')];923
533826;2012;PL;3104;Modifica a  Lei nº 8.069 de 1990 (Estatuto da Criança e do Adolescente)  vedando a fabricação e comercialização de produtos destinados à crianças e adolescentes que façam apologia a bebida alcoólica ou induzam ao  seu consumo.;[('Roberto de Lucena', 10000, 'Deputado')];None
533827;2012;PL;3105;Dispõe sobre a redução de direitos autorais devidos por emissoras comunitárias.;[('Roberto de Lucena', 10000, 'Deputado')];923
533828;2012;PL;3106;Dispõe sobre a divisão dos royalties devidos pela produção de petróleo e gás natural em áreas do pré-sal e em áreas estratégicas localizadas na plataforma continental.;[('Roberto de Lucena', 10000, 'Deputado')];None
533829;2012;PL;3107;Determina a cassação da inscrição no Cadastro Nacional da Pessoa Jurídica (CNPJ) de empresas que façam uso direto ou indireto de trabalho escravo.;[('Roberto de Lucena', 10000, 'Deputado')];925
533830;2012;PL;3108;Altera a Lei nº 9.472, de 16 de julho de 1997, assegurando ao assinante do serviço de telefonia fixa ou móvel o direito de recuperar, no prazo máximo de 6 (seis) meses contados da suspensão total do serviço, o código telefônico desativado em função de inadimplência junto à prestadora, desde que os débitos pendentes sejam quitados.;[('Roberto de Lucena', 10000, 'Deputado')];None
533832;2012;PL;3109;Veda aos agentes públicos federais a percepção de remuneração pela participação em conselhos de administração e fiscal das empresas públicas e das sociedades de economia mista federais, bem como das demais entidades controladas direta ou indiretamente pela União;[('Roberto de Lucena', 10000, 'Deputado')];923
533834;2012;PL;3110;Proíbe o uso de algemas em mulheres antes, durante e depois do  parto.;[('Roberto de Lucena', 10000, 'Deputado')];923
533836;2012;PL;3111;Torna obrigatória a existência de ambulância de resgate e de profissional da área da saúde nos postos de fiscalização da Polícia Rodoviária  Federal;[('Roberto de Lucena', 10000, 'Deputado')];923
533840;2012;RIC;1623;Solicita informações ao Excelentíssimo Sr. Ministro de Estado das Relações Exteriores, Embaixador Antonio Patriota, a respeito de concessão eventual de passaporte brasileiro a familiares de governantes e ou funcionários governamentais da República Popular e Democrática da Coreia.;[('Antonio Carlos Mendes Thame', 10000, 'Deputado')];923
533841;2012;REQ;4159;Requer a convocação de Sessão Solene da Câmara dos Deputados para  homenagear o Dia do Trabalho.;[('Roberto de Lucena', 10000, 'Deputado')];923
533842;2012;REQ;4160;Requer a convocação de Sessão Solene da Câmara dos Deputados para homenagear os povos indígenas no dia 19 de abril do corrente ano, Dia Nacional do Índio.;[('Roberto de Lucena', 10000, 'Deputado')];923
533843;2012;REQ;4161;Requer a Realização de Sessão Solene no Plenário da Câmara dos Deputados em comemoração aos setenta anos de Fundação do SENAI - Serviço Nacional de Aprendizagem Industrial.;[('Roberto de Lucena', 10000, 'Deputado')];923
533844;2012;REQ;4162;Requer a realização de Sessão Solene no Plenário da Câmara dos Deputados  em comemoração aos 180 anos de fundação da Polícia Militar do Estado de São Paulo;[('Roberto de Lucena', 10000, 'Deputado')];1285
533845;2012;REQ;4163;Requer a convocação de Sessão Solene da Câmara dos Deputados para  homenagear o Dia Nacional  do Taquígrafo;[('Roberto de Lucena', 10000, 'Deputado')];1285
533846;2012;REQ;4164;Requer a convocação de Sessão Solene da Câmara dos Deputados para homenagear a Igreja Metodista Wesleyana;[('Roberto de Lucena', 10000, 'Deputado')];1285
533847;2012;PL;3112;Acrescenta o art. 11-A à Lei nº 11.180, de 23 de setembro de 2005, dispondo sobre auxílio-alimentação para os estudantes beneficiários de bolsa integral do Programa Universidade para Todos - PROUNI.;[('Sandra Rosado', 10000, 'Deputado')];None
533848;2012;PL;3113;Altera o art. 151 da Lei nº 8.213, de 24 de julho de 1991, que dispõe sobre os Planos de Benefícios da Previdência Social e dá outras providências, para incluir a esclerose múltipla entre as doenças que permitem a concessão, sem período de carência, de auxílio-doença e aposentadoria por invalidez.;[('Sandra Rosado', 10000, 'Deputado')];None
533850;2012;PL;3115;"Dá nova redação ao art. 8º da Lei nº 9.099, de 26 de setembro de 1995, que ""dispõe sobre os Juizados Especiais Cíveis e Criminais e dá outras providências.""";[('João Arruda', 10000, 'Deputado')];926
533852;2012;PL;3116;"Denomina ""Rodovia Waldemar Cesco"" o trecho da rodovia BR-153, entre as cidades de Ibaiti e Jacarezinho, no Estado do Paraná.";[('João Arruda', 10000, 'Deputado')];923
533853;2012;PL;3117;Dá a denominação de Aeroporto Internacional de São José dos Pinhais - Pres. Afonso Pena, ao Aeroporto Internacional Afonso Pena, no Estado do Paraná.;[('João Arruda', 10000, 'Deputado')];923
533854;2012;REQ;4165;Requer realização de Sessão Solene da Câmara dos Deputados em homenagem aos 50 anos do Hospital do Câncer de Barretos, a ser comemorado no dia 24 de março de 2012.;[('Edinho Araújo', 10000, 'Deputado')];None
533865;2012;REQ;4166;Requer a inclusão na Ordem do Dia do Projeto de Lei nº 5798, de 2009, que Institui o Programa de Cultura do Trabalhador, cria o Vale-Cultura e dá outras providências.;[('Amauri Teixeira', 10000, 'Deputado')];923
533866;2012;REQ;4167;Requer a inclusão na Ordem do Dia para votação em Segundo Turno da Proposta de Emenda à Constituição nº 270 de 2008.;[('Amauri Teixeira', 10000, 'Deputado')];923
533876;2012;PL;3118;Dispõe sobre a prestação de auxílio financeiro pela União aos Municípios, com o objetivo decompensar eventuais reduções dos repasses doFundo de Participação dos Municípios - FPM.;[('Sandra Rosado', 10000, 'Deputado')];923
533877;2012;PL;3119;Altera o art. 232 da Lei n° 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para dispor sobre a apresentação de documentos de porte obrigatório.;[('Sandra Rosado', 10000, 'Deputado')];923
533879;2012;REQ;4168;"Requer inclusão na Ordem do Dia da Proposta de Emenda à Constituição nº 300/2008, que ""Altera a redação do § 9º do art. 144 da Constituição Federal"", para estabelecer que a remuneração dos Policiais Militares dos estados não poderá ser inferior à da Polícia Militar do Distrito Federal, aplicando-se também aos integrantes do Corpo de Bombeiros Militar e aos inativos.";[('Átila Lins', 10000, 'Deputado')];923
564524;2013;MSC;628;"Comunica, a Excelentíssima Senhora Presidenta da República, a sanção do projeto de lei que "" Altera a Lei nº 12.300, de 28 de julho de 2010"". Para o arquivo do Congresso Nacional, restitui nesta oportunidade, dois autógrafos do texto ora convertido na Lei nº 12.779 ,de 28 de dezembro de 2012.";[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];None
564532;2013;MSC;5;"Comunica, a Excelentíssima Senhora Presidenta da República, a sanção do Projeto de Lei que ""Altera a Lei nº 6.454, de 24 de outubro de 1977, para vedar que pessoa condenada pela exploração de mão de obra escrava seja homenageada na denominação de bens públicos"" e restitui, para o arquivo do Congresso Nacional, dois autógrafos do texto ora convertido na Lei nº 12.781, de 10 de janeiro de 2013.";[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];None
564536;2013;MPV;604;Abre crédito extraordinário, em favor dos Ministérios do Desenvolvimento Agrário e da Integração Nacional, no valor de R$ 361.368.057,00, para os fins que especifica.;[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];923
564555;2013;MSC;17;Comunica a Excelentíssima Senhora Presidenta da República que se ausentará do País, no período de 25 a 27 de janeiro de 2013, em visita oficial ao Chile, para participar da Cúpula da Comunidade dos Estados Latinoamericanos e Caribenhos - CELAC e União Europeia.;[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];923
564570;2013;PL;4923;Dispõe sobre as obrigações que devem ser observadas por proprietários, administradores e responsáveis por boates, casas de shows, bares, restaurantes e estabelecimentos congêneres, que funcionem em locais fechados, estabelecendo maior rigor para a liberação de seus alvarás de funcionamento.;[('Nilda Gondim', 10000, 'Deputado')];None
564571;2013;PL;4924;Dispoe sobre segurança em casas noturnas.;[('Jerônimo Goergen', 10000, 'Deputado')];None
564572;2013;PL;4925;Dispõe sobre regras de segurança contra incêndio em recintos fechados com aglomeração de pessoas.;[('Takayama', 10000, 'Deputado')];None
564574;2013;PL;4926;Proibe a fabricação, venda e utilização de andador infantil em todo o território nacional.;[('Jorginho Mello', 10000, 'Deputado')];923
564575;2013;PL;4927;Inclui dispositivo no Decreto-Lei nº 4.238, de 8 de abril de 1942, que dispõe sobre a fabricação, o comércio e o uso de artigos pirotécnicos e dá outras providências.;[('Ângelo Agnolin', 10000, 'Deputado')];None
564577;2013;REQ;6633;Requer a convocação de sessão solene da Câmara dos Deputados para o dia 8 de fevereiro de 2013, para homenagear a cidade de Macapá, capital do Estado do Amapá.;[('Dalva Figueiredo', 10000, 'Deputado')];923
564579;2013;PL;4928;Denomina LUIZ GONZAGA DO NASCIMENTO - O REI DO BAIÃO, o Canal da transposição das águas do Rio São Francisco para o semi-árido nordestino.;[('Antonio Balhmann', 10000, 'Deputado')];923
564581;2013;REQ;6634;Requer a realização de sessão solene, destinada a homenagear os 25 (vinte e cinco) anos de emancipação política do Estado do Tocantins.;[('Eduardo Gomes', 10000, 'Deputado')];923
564582;2013;PL;4929;"Altera o inciso III do art. 8º da Lei nº 5.700 de 1º de setembro de 1971, que ""dispõe sobre a forma de apresentação dos símbolos nacionais, e dá outras providências"".";[('Zé Silva', 10000, 'Deputado')];None
564583;2013;REQ;6635;"Requer a revisão do despacho inicial aposto ao Projeto de Lei nº. 3778, de 2012, de autoria da Deputada Iracema Portella que ""Dispõe sobre as embalagens destinadas ao acondicionamento de produtos hortícolas ""in natura""."" Objetivando incluir a Comissão de Desenvolvimento Econômico, Indústria e Comércio (CDEIC) para apreciação do mérito da matéria.";[('Antonio Balhmann', 10000, 'Deputado')];1285
564591;2013;REQ;6636;Solicita prorrogação do prazo da Comissão.;"[('Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 443-A, de 2009, do Sr. Bonifácio de Andrada, estabelecendo que ""o subsídio do grau ou nível máximo das carreiras da Advocacia-Geral da União, das Procuradorias dos Estados e do Distrito Federal corresponderá a noventa inteiros e vinte e cinco centésimos por cento do subsídio mensal, fixado para os Ministros do Supremo Tribunal Federal, e os subsídios dos demais integrantes das respectivas categorias da estrutura da advocacia pública serão fixados em lei e escalonados, não podendo a diferença entre um e outro ser superior a dez por centro ou inferior a cinco por cento, nem exceder a noventa inteiros e vinte', 3, 'COMISSÃO ESPECIAL')]";None
564593;2013;REQ;6637;Requer a convocação de sessão solene da Câmara dos Deputados para o dia 19/03/2013, para comemorar os 100 anos de Rubem Braga.;[('Iriny Lopes', 10000, 'Deputado')];None
564594;2013;PL;4930;Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para dispor sobre a habilitação para conduzir tratores e equipamentos agrícolas, de terraplenagem, de construção ou de pavimentação.;[('Ademir Camilo', 10000, 'Deputado')];923
564595;2013;PL;4931;Altera a Lei nº 10.257, de 10 de julho de 2001, e a Lei nº 12.379, de 6 de janeiro de 2011, estabelecendo requisitos para a aplicação de recursos públicos na pavimentação das vias urbanas e rodovias.;[('Ronaldo Fonseca', 10000, 'Deputado')];925
564596;2013;PL;4932;Institui o Dia Nacional do Boxe.;[('Acelino Popó', 10000, 'Deputado')];923
564597;2013;REQ;6638;Requeiro a Vossa Excelência, nos termos do Art.104, do Regimento Interno da Câmara dos Deputados - RICD, a Retirada de Tramitação do PL 4851/2012 de minha autoria, em função da necessidade de aperfeiçoamento da referida proposição;[('Paulo Foletto', 10000, 'Deputado')];923
564598;2013;PL;4933;Obriga as empresas que vendem e negociam conteúdo digital, incluindo aplicativos, a se instalarem e registrarem no território nacional, de modo que se submetam, para todos os fins, ao ordenamento jurídico nacional.;[('Ricardo Izar', 10000, 'Deputado')];923
564600;2013;REQ;6640;Requer voto de pesar pela Tragédia que aconteceu na madrugada do último dia 27 de Janeiro em Santa Maria, Rio Grande do Sul.;[('Andre Moura', 10000, 'Deputado')];923
564602;2013;PL;4934;Acrescenta o art. 43-A à Lei nº 12.431, de 24 de junho de 2011, a fim de permitir utilização de precatórios na aquisição de bens oriundos execuções fiscais.;[('Giacobo', 10000, 'Deputado')];907
564603;2013;RIC;2741;Requer o envio de Requerimento de Informação ao Ministério da Educação, sobre andamento de construção de creches do Programa junto ao Fundo Nacional de Desenvolvimento da Educação - FNDE.;[('Nilson Leitão', 10000, 'Deputado')];923
564605;2013;PL;4935;"Denomina ""Viaduto Atalíbio Foscarini"" o viaduto construído no cruzamento da rodovia BR-116 com a rua Rincão, na cidade de Novo Hamburgo, Estado do Rio Grande do Sul.";[('Alceu Moreira', 10000, 'Deputado')];926
564606;2013;REQ;6641;Requerimento de Inclusão na Ordem do Dia do PL n° 743 de 1999 - Mudança no Código Eleitoral.;[('Henrique Oliveira', 10000, 'Deputado')];1285
564608;2013;REQ;70;Requer a convocação, para oitiva, dos Senhores  Elisânia dos Santos Evangelista e Denilso Costa Pereira Reis, ambos presos em flagrante no Estado da Bahia, acusados de tráfico internacional de mulheres.;[('Arnaldo Jordy', 10000, 'Deputado')];923
564609;2013;REQ;71;Requer a quebra dos sigilos bancário, fiscal e telefônico da  agente de modelos fotográficos RAQUEL FELIPE.;[('Paulo Freire', 10000, 'Deputado')];923
564610;2013;PL;4936;Altera o inciso IV do art. 5º da Lei nº 7.827, de 27 de setembro de 1989.;[('Gorete Pereira', 10000, 'Deputado')];923
564611;2013;PL;4937;Altera a Lei nº 10.711, de 5 de agosto de 2003, para isentar as cultivares de plantas e flores ornamentais de domínio público da obrigatoriedade de inscrição no Registro Nacional de Cultivares.;[('Junji Abe', 10000, 'Deputado')];923
564612;2013;REQ;6642;Requer a criação de Comissão Externa destinada a investigar o caos que se estabeleceu na educação e na saúde na cidade de São Luís, capital do Estado do Maranhão.;[('Francisco Escórcio', 10000, 'Deputado')];923
564613;2013;REQ;6643;Requer, nos termos regimentais apontados, a tramitação conjunta dos Projetos de Lei nºs 4.845, de 2012 e 2.221, de 2011.;[('Paes Landim', 10000, 'Deputado')];None
564614;2013;REQ;6644;Solicita inclusão na pauta de votações da Proposta de Emenda à Constituição de nº 457/2005.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564615;2013;REQ;6645;Requer a inclusão em Pauta da PEC 445 de 2009.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564616;2013;REQ;6646;Requer a instalação de Comissão Especial destinada a proferir parecer à PEC 385, de 2001;[('Arnaldo Faria de Sá', 10000, 'Deputado')];None
564617;2013;REQ;6647;Solicita inclusão na pauta de votações da Proposta de Emenda à Constituição de nº 443/2009.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];923
564618;2013;REQ;6648;Requer, nos termos do § 6º do art. 114, inciso XIV do Regimento da Câmara dos Deputados a inclusão na Ordem do Dia da PEC 366 de 2005;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564619;2013;REQ;6649;Requer, nos termos do § 6º do art. 114, inciso XIV do Regimento da Câmara dos Deputados, a inclusão na Ordem do Dia da PEC 358 de 2005.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564620;2013;REQ;6650;Requer a inclusão na Ordem do Dia da PEC nº 347/2009, que altera a redação do inciso III do artigo 208 da Constituição Federal.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564621;2013;REQ;6651;"Requer inclusão na Ordem do Dia da Proposta de Emenda à Constituição nº 308/2004, que ""Altera os artigos 21, 32 e 144, da Constituição Federal, criando as polícias penitenciárias federal e estaduais.";[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564622;2013;REQ;6652;Requer inclusão da Proposta de Emenda à Constituição de número 300/2008 na Ordem do Dia do Plenário.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564624;2013;REQ;6654;"Requer inclusão na Ordem do Dia a PEC 210, de 2007 que """"altera os artigos 95 e 128 da Constituição Federal, para restabelecer o adicional por tempo de serviço como componente da remuneração das carreiras da Magistratura e do Ministério Público"".";[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564625;2013;REQ;6655;Requer a instalação de Comissão Especial destinada a proferir parecer à PEC 195, de 2007.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];None
564626;2013;REQ;6656;Requer a inclusão na Ordem do Dia da PEC nº 190/2007, que Determina que a Lei Complementar, de iniciativa do Supremo Tribunal Federal - STF - disporá sobre o Estatuto dos Servidores do Judiciário. Altera a Constituição Federal de 1988.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564627;2013;REQ;6657;Requer a inclusão na Ordem do Dia, da Proposta de Emenda à Constituição nº 89, de 2007, que dá nova redação ao inciso XI do art. 37 da Constituição Federal.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564628;2013;REQ;6658;"Requer inclusão na Ordem do Dia da Proposta de Emenda à Constituição nº 059/2007, que ""Acrescenta dispositivos ao art. 144, criando a Polícia Portuária Federal, e dá outras providências.""";[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564629;2013;REQ;6659;Requer a instalação de Comissão Especial a fim de dar parecer sobre a Proposta de Emenda à Constituição nº 53 de 2007.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];None
564630;2013;REQ;6660;Requer, nos termos do § 6º do art. 114, inciso XIV do Regimento da Câmara dos Deputados a inclusão na Ordem do Dia da PEC 30 de 2007.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564631;2013;REQ;6661;Requer a inclusão na Ordem do Dia do Projeto de Lei nº 595/2003.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564632;2013;REQ;6662;Requer a inclusão na Ordem do Dia do Projeto de Lei nº 2254/2007.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564633;2013;REQ;6663;"Requer a inclusão na Ordem do Dia, do Projeto de Lei nº 2838/1989, que ""Dá nova redação a dispositivos da Lei nº 3.857, de 22 de dezembro de 1960, que ""cria a Ordem dos Músicos do Brasil e dispõe sobre a regulamentação do exercício da profissão de músico, e dá outras providências.""";[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564634;2013;REQ;6664;Requer inclusão na Ordem do Dia do PL nº 3299 de 2008.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564635;2013;REQ;6665;Requer inclusão na Ordem do Dia do PL nº 4434 de 2008.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564636;2013;REQ;6666;Requer inclusão na Ordem do Dia da Proposta de Emenda à Constituição n.º534/2002.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564637;2013;REQ;6667;Requer, nos termos do § 6º do art. 114, inciso XIV do Regimento da Câmara dos Deputados a inclusão na Ordem do Dia da PEC 515 de 2010.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564638;2013;REQ;6668;Requer a inclusão em Ordem do Dia da PEC 153/2003.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
564639;2013;PL;4938;Altera a redação do § 1º do art. 6º da Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];923
564640;2013;REQ;6669;Requer inclusão na Ordem do Dia do Projeto de Lei n° 5393/2005.;[('Mário Negromonte', 10000, 'Deputado')];1285
564641;2013;REQ;6670;Requer a retirada do PL 4.905, de 2012.;[('Marco Tebaldi', 10000, 'Deputado')];923
564643;2013;REQ;1;"Requerimento para que a ""CEXSANTA - Tragédia em Santa Maria/RS"" convide o presidente do CREA/RS, Luiz Alcides Capoani, participe de audiência nesta comissão.";[('Augusto Coutinho', 10000, 'Deputado'), ('Jerônimo Goergen', 10000, 'Deputado'), ('Luis Carlos Heinze', 10000, 'Deputado'), ('Nelson Marchezan Junior', 10000, 'Deputado'), ('Paulo Pimenta', 10000, 'Deputado')];923
564644;2013;PL;4939;Altera a Lei nº 6.938, de 31 de agosto de 1981, que Dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação, e dá outras providências.;[('Fernando Francischini', 10000, 'Deputado')];None
564649;2013;PL;4940;Acrescenta parágrafo ao art. 2º e altera a redação do inciso III do art. 5º da Lei nº 10.260, de 12 de julho de 2001, que trata do Fundo de Financiamento Estudantil (Fies), para instituir a opção do fundo de aval como garantia dos financiamentos.;[('Sandra Rosado', 10000, 'Deputado')];923
564650;2013;PL;4941;Institui o Conselho de Gestão Fiscal e Responsabilidade Social (CGFRS) e cria o Índice Brasileiro de Responsabilidade Social (IBRS).;[('Sandra Rosado', 10000, 'Deputado')];923
564653;2013;REQ;6671;Requer Voto de Pesar pelo trágico acontecimento ocorrido no dia 27 de janeiro de 2013, na cidade de Santa Maria (RS), que vitimou mais de duas centenas de jovens e adolescentes.;[('Assis Melo', 10000, 'Deputado')];923
564654;2013;REQ;6672;Requer a convocação de Sessão Solene da Câmara dos Deputados, em homenagem ao Dia do Trabalho.;[('Assis Melo', 10000, 'Deputado')];None
564655;2013;REQ;6673;Requer a convocação de Sessão Solene da Câmara dos Deputados, para o dia 20 de maio de 2013, em homenagem aos cem anos do município de Bom Jesus/RS.;[('Assis Melo', 10000, 'Deputado')];None
564658;2013;REQ;6674;Votos de congratulações à Nova Mesa Diretora do Tribunal de Justiça do Rio de Janeiro - TJ/RJ.;[('Sergio Zveiter', 10000, 'Deputado')];923
564659;2013;REQ;6675;Votos de congratulações à Nova Mesa Diretora do Tribunal Regional Eleitoral do Rio de Janeiro - TRE/RJ.;[('Sergio Zveiter', 10000, 'Deputado')];923
564668;2013;PEC;237;Acrescente-se o art. 176-A no texto Constitucional para tornar possível a posse indireta de terras indígenas à produtores rurais na forma de concessão.;[('Nelson Padovani', 10000, 'Deputado')];923
564669;2013;PL;4942;Dispõe sobre a obrigatoriedade de as prestadoras do serviço de telefonia informar qual a operadora destinatária da chamada.;[('Roberto de Lucena', 10000, 'Deputado')];None
564672;2013;REQ;6676;Requerimento de inclusão na Ordem do Dia.;[('Mara Gabrilli', 10000, 'Deputado')];923
564673;2013;REQ;6677;Requer a inclusão na Ordem do Dia da Proposta de Emenda a Constituição 555 de 2006.;[('Raul Lima', 10000, 'Deputado')];1285
564677;2013;REQ;6678;Requer a criação de Comissão Externa destinada a acompanhar a execução das medidas de internação compulsória de dependentes no Estado de São Paulo.;[('Givaldo Carimbão', 10000, 'Deputado')];923
564679;2013;PL;4943;Institui a Política Nacional de Promoção da Qualidade de Vida no Campo - PAC Rural e dá outras providências.;[('Zé Silva', 10000, 'Deputado')];907
564681;2013;PL;4944;Dispõe sobre normas gerais de prevenção e proteção contra incêndio em estabelecimentos comerciais e industriais e cria a exigência da inspeção periódica nestas e em outras edificações.;[('Hugo Leal', 10000, 'Deputado')];923
564682;2013;RIC;2742;Solicita informações da Secretaria de Aviação Civil da Presidência da República sobre a pista de pouso localizada na cidade de São Luiz do Anauá - Roraima e outra em Santa Maria do Boiaçu - Roraima.;[('Raul Lima', 10000, 'Deputado')];923
564683;2013;PL;4945;Altera a Lei nº 9.430, de 27 de dezembro de 1996.;[('Laercio Oliveira', 10000, 'Deputado')];925
564684;2013;PL;4946;Altera a Lei nº 8.666, de 21 de junho de 1993.;[('Laercio Oliveira', 10000, 'Deputado')];None
564686;2013;PL;4947;Altera o art. 28 da Lei nº 10.257, de 2001 (Estatuto das Cidades), para vedar o direito de Outorga Onerosa do Direito de Construir às casas noturnas, boates, de espetáculos ou afins.;[('Onofre Santo Agostini', 10000, 'Deputado')];923
